Timestamp,Detected_Object,Severity,Confidence,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2,Source
2026-02-22 18:05:29.800092,smoke,Medium,0.808,42,14,463,615,Video
2026-02-22 18:05:30.205424,smoke,Medium,0.806,48,14,463,630,Video
2026-02-22 18:05:31.460204,smoke,Medium,0.841,48,15,463,634,Video
2026-02-22 18:05:31.875867,smoke,Medium,0.843,58,15,463,664,Video
2026-02-22 18:05:32.314040,smoke,Medium,0.831,58,15,463,664,Video
2026-02-22 18:05:32.721943,smoke,Medium,0.806,59,14,462,678,Video
2026-02-22 18:05:32.726291,fire,Low,0.53,304,619,402,688,Video
2026-02-22 18:05:33.159211,smoke,Medium,0.801,98,14,462,671,Video
2026-02-22 18:05:35.499684,smoke,Medium,0.839,43,14,464,608,Video
2026-02-22 18:05:35.898944,smoke,Medium,0.806,43,12,463,623,Video
2026-02-22 18:05:36.297653,smoke,Medium,0.808,42,14,463,615,Video
2026-02-22 18:05:36.871149,smoke,Medium,0.806,48,14,463,630,Video
2026-02-22 18:05:37.342159,smoke,Medium,0.841,48,15,463,634,Video
2026-02-22 18:05:37.899436,smoke,Medium,0.843,58,15,463,664,Video
2026-02-22 18:05:38.326166,smoke,Medium,0.831,58,15,463,664,Video
2026-02-22 18:05:39.306194,smoke,Medium,0.839,43,14,464,608,Video
2026-02-22 18:05:39.919108,smoke,Medium,0.806,43,12,463,623,Video
2026-02-22 18:05:40.319043,smoke,Medium,0.808,42,14,463,615,Video
2026-02-22 18:05:40.709439,smoke,Medium,0.806,48,14,463,630,Video
2026-02-22 18:05:41.125274,smoke,Medium,0.841,48,15,463,634,Video
2026-02-22 18:05:41.532329,smoke,Medium,0.843,58,15,463,664,Video
2026-02-22 18:05:41.938992,smoke,Medium,0.831,58,15,463,664,Video
2026-02-22 18:05:42.349793,smoke,Medium,0.806,59,14,462,678,Video
2026-02-22 18:05:42.356446,fire,Low,0.53,304,619,402,688,Video
2026-02-22 18:05:42.763263,smoke,Medium,0.801,98,14,462,671,Video
2026-02-22 18:05:43.162266,smoke,Low,0.792,118,14,461,683,Video
2026-02-22 18:05:43.555623,smoke,Medium,0.807,116,14,462,691,Video
2026-02-22 18:05:43.560835,fire,Low,0.593,308,632,406,698,Video
2026-02-22 18:05:43.970841,smoke,Medium,0.807,123,15,463,695,Video
2026-02-22 18:05:43.974670,fire,Low,0.563,312,631,408,700,Video
2026-02-22 18:05:44.388215,smoke,Low,0.784,127,15,462,671,Video
2026-02-22 18:05:44.799700,smoke,Medium,0.824,122,14,462,714,Video
2026-02-22 18:05:44.805243,fire,Low,0.542,318,644,422,709,Video
2026-02-22 18:05:45.217375,smoke,Medium,0.82,112,14,462,712,Video
2026-02-22 18:05:45.223061,fire,Low,0.533,317,641,421,712,Video
2026-02-22 18:05:45.639407,smoke,Medium,0.865,40,15,456,619,Video
2026-02-22 18:05:46.028320,smoke,Medium,0.822,49,14,456,612,Video
2026-02-22 18:05:46.439634,smoke,Medium,0.846,40,14,456,621,Video
2026-02-22 18:05:46.834239,smoke,Medium,0.831,55,13,456,620,Video
2026-02-22 18:05:46.841216,fire,Low,0.51,120,408,176,507,Video
2026-02-22 18:05:47.252639,smoke,Medium,0.803,43,13,457,617,Video
2026-02-22 18:05:47.648141,smoke,Low,0.797,56,12,457,626,Video
2026-02-22 18:05:48.053664,smoke,Medium,0.802,123,18,457,683,Video
2026-02-22 18:05:48.461225,smoke,Medium,0.854,124,16,458,730,Video
2026-02-22 18:05:48.872522,smoke,Low,0.767,123,17,456,716,Video
2026-02-22 18:05:48.876869,fire,Low,0.716,317,654,389,729,Video
2026-02-22 18:05:49.271244,smoke,Medium,0.843,119,17,459,631,Video
2026-02-22 18:05:49.667268,smoke,Low,0.763,117,22,456,706,Video
2026-02-22 18:05:50.066754,smoke,Medium,0.812,114,18,459,643,Video
2026-02-22 18:05:50.467087,smoke,Low,0.779,120,16,457,641,Video
2026-02-22 18:05:50.471976,fire,Low,0.576,119,424,174,516,Video
2026-02-22 18:05:50.881217,smoke,Medium,0.853,117,15,457,652,Video
2026-02-22 18:05:51.291910,smoke,Medium,0.862,115,16,458,654,Video
2026-02-22 18:05:51.690931,smoke,Medium,0.854,114,17,458,677,Video
2026-02-22 18:05:52.083562,smoke,Medium,0.838,120,15,458,651,Video
2026-02-22 18:05:52.480886,smoke,Medium,0.847,110,13,455,652,Video
2026-02-22 18:05:52.877998,smoke,Medium,0.848,112,17,457,676,Video
2026-02-22 18:05:53.279308,smoke,Medium,0.826,107,14,455,658,Video
2026-02-22 18:05:53.671198,smoke,Medium,0.841,102,12,456,657,Video
2026-02-22 18:05:54.064996,smoke,Medium,0.825,95,14,455,643,Video
2026-02-22 18:05:54.070782,fire,Low,0.608,109,407,170,521,Video
2026-02-22 18:05:54.482296,smoke,Medium,0.836,97,12,455,645,Video
2026-02-22 18:05:54.868027,smoke,Medium,0.849,86,15,456,646,Video
2026-02-22 18:05:55.250902,smoke,Medium,0.838,97,14,457,574,Video
2026-02-22 18:05:55.644368,smoke,Medium,0.842,85,14,458,570,Video
2026-02-22 18:05:56.035941,smoke,Medium,0.802,76,14,456,629,Video
2026-02-22 18:05:56.436462,smoke,Low,0.776,78,13,457,661,Video
2026-02-22 18:05:56.833320,smoke,Low,0.786,72,12,456,560,Video
2026-02-22 18:05:57.232819,smoke,Medium,0.828,73,10,457,598,Video
2026-02-22 18:05:57.237058,fire,Low,0.505,320,642,386,708,Video
2026-02-22 18:05:57.634215,smoke,Medium,0.831,70,12,457,677,Video
2026-02-22 18:05:58.030170,smoke,Medium,0.824,69,12,456,692,Video
2026-02-22 18:05:58.421026,smoke,Medium,0.873,57,10,456,588,Video
2026-02-22 18:05:58.815342,smoke,Medium,0.809,65,13,456,699,Video
2026-02-22 18:05:59.204549,smoke,Medium,0.86,56,10,457,585,Video
2026-02-22 18:05:59.209652,smoke,Low,0.557,345,601,461,696,Video
2026-02-22 18:05:59.594615,smoke,Medium,0.873,52,11,457,584,Video
2026-02-22 18:05:59.991056,smoke,Medium,0.856,42,11,456,590,Video
2026-02-22 18:06:00.381031,smoke,Medium,0.834,44,11,456,593,Video
2026-02-22 18:06:00.783199,smoke,Medium,0.814,55,10,458,590,Video
2026-02-22 18:06:01.189134,smoke,Medium,0.836,59,18,457,687,Video
2026-02-22 18:06:01.195079,fire,Low,0.758,331,623,410,693,Video
2026-02-22 18:06:01.600862,smoke,Medium,0.865,46,11,458,498,Video
2026-02-22 18:06:01.605983,smoke,Low,0.624,314,522,457,695,Video
2026-02-22 18:06:01.611084,fire,Low,0.555,333,619,427,702,Video
2026-02-22 18:06:02.003765,smoke,Medium,0.842,50,13,458,545,Video
2026-02-22 18:06:02.008317,fire,Low,0.683,336,618,416,687,Video
2026-02-22 18:06:02.016591,fire,Low,0.542,117,426,182,498,Video
2026-02-22 18:06:02.442956,smoke,Medium,0.816,39,15,459,501,Video
2026-02-22 18:06:02.449119,fire,Low,0.709,339,615,438,704,Video
2026-02-22 18:06:02.456649,smoke,Low,0.683,321,520,455,703,Video
2026-02-22 18:06:02.463355,fire,Low,0.542,116,422,187,497,Video
2026-02-22 18:06:02.884614,smoke,Medium,0.833,40,14,458,501,Video
2026-02-22 18:06:02.889704,fire,Low,0.681,341,613,442,705,Video
2026-02-22 18:06:02.896290,fire,Low,0.641,304,583,338,611,Video
2026-02-22 18:06:02.902238,smoke,Low,0.628,321,521,462,704,Video
2026-02-22 18:06:03.315341,smoke,Medium,0.838,38,13,458,505,Video
2026-02-22 18:06:03.322031,smoke,Low,0.654,329,525,466,703,Video
2026-02-22 18:06:03.733003,smoke,Medium,0.845,53,11,459,523,Video
2026-02-22 18:06:04.150832,smoke,Medium,0.861,45,13,458,508,Video
2026-02-22 18:06:04.156202,smoke,Low,0.69,355,528,468,699,Video
2026-02-22 18:06:04.561852,smoke,Medium,0.885,43,16,459,515,Video
2026-02-22 18:06:04.567278,smoke,Low,0.558,354,529,467,695,Video
2026-02-22 18:06:04.977968,smoke,High,0.907,39,17,463,518,Video
2026-02-22 18:06:05.388370,smoke,Medium,0.895,36,18,463,521,Video
2026-02-22 18:06:05.393961,fire,Low,0.516,110,424,191,498,Video
2026-02-22 18:06:05.802084,smoke,Medium,0.896,32,17,461,529,Video
2026-02-22 18:06:06.223246,smoke,Medium,0.896,34,19,459,536,Video
2026-02-22 18:06:06.635408,smoke,Medium,0.892,27,16,458,532,Video
2026-02-22 18:06:07.053660,smoke,High,0.907,26,20,460,517,Video
2026-02-22 18:06:07.466192,smoke,Medium,0.884,25,19,464,539,Video
2026-02-22 18:06:07.472303,fire,Low,0.543,104,424,187,494,Video
2026-02-22 18:06:07.906009,smoke,Medium,0.853,25,19,463,564,Video
2026-02-22 18:06:07.910894,fire,Low,0.603,256,553,348,599,Video
2026-02-22 18:06:07.915226,fire,Low,0.6,226,508,327,537,Video
2026-02-22 18:06:08.349426,smoke,Medium,0.872,25,24,465,536,Video
2026-02-22 18:06:08.767324,smoke,Medium,0.836,23,25,464,564,Video
2026-02-22 18:06:08.772920,fire,Low,0.621,100,431,179,490,Video
2026-02-22 18:06:09.197943,smoke,Medium,0.858,24,26,465,558,Video
2026-02-22 18:06:09.206169,fire,Low,0.53,101,428,179,490,Video
2026-02-22 18:06:09.622259,smoke,Medium,0.88,25,23,465,558,Video
2026-02-22 18:06:10.056963,smoke,Medium,0.885,24,31,465,550,Video
2026-02-22 18:06:10.469794,smoke,Medium,0.858,21,16,464,604,Video
2026-02-22 18:06:10.866549,smoke,High,0.906,21,21,465,520,Video
2026-02-22 18:06:11.278925,smoke,Medium,0.889,21,20,464,585,Video
2026-02-22 18:06:11.285794,fire,Low,0.556,100,416,183,474,Video
2026-02-22 18:06:11.705087,smoke,Medium,0.898,19,20,463,536,Video
2026-02-22 18:06:12.116745,smoke,Medium,0.878,17,18,463,556,Video
2026-02-22 18:06:12.122658,fire,Low,0.656,98,414,185,469,Video
2026-02-22 18:06:12.551241,smoke,High,0.908,19,19,463,537,Video
2026-02-22 18:06:12.556564,fire,Low,0.775,98,412,185,466,Video
2026-02-22 18:06:12.983923,smoke,Medium,0.871,17,22,463,500,Video
2026-02-22 18:06:12.989050,fire,Low,0.667,100,413,187,465,Video
2026-02-22 18:06:13.401119,smoke,High,0.904,15,21,464,499,Video
2026-02-22 18:06:13.827857,smoke,Medium,0.889,16,24,462,553,Video
2026-02-22 18:06:13.832559,fire,Low,0.581,103,409,192,459,Video
2026-02-22 18:06:14.255820,smoke,Medium,0.889,14,24,463,497,Video
2026-02-22 18:06:14.260977,fire,Low,0.728,101,400,156,442,Video
2026-02-22 18:06:14.684854,smoke,Medium,0.877,16,22,463,498,Video
2026-02-22 18:06:14.690344,fire,Low,0.762,102,401,158,445,Video
2026-02-22 18:06:15.099244,smoke,Medium,0.887,17,21,464,495,Video
2026-02-22 18:06:15.510177,smoke,Medium,0.883,18,28,465,497,Video
2026-02-22 18:06:15.515547,fire,Low,0.565,109,411,162,450,Video
2026-02-22 18:06:15.910815,smoke,Medium,0.89,17,25,468,496,Video
2026-02-22 19:28:25.881057,smoke,Low,0.506,283,14,1246,643,Image
2026-02-22 19:30:47.332602,smoke,Low,0.655,0,11,350,341,Image
2026-02-22 19:31:36.935557,smoke,Medium,0.869,17,20,962,565,Image
2026-02-22 19:31:51.028595,smoke,Low,0.585,16,29,1105,720,Image
2026-03-10 21:00:47.989139,fire,Low,0.776,0,186,1260,720,Video
2026-03-10 21:01:00.392166,fire,Low,0.765,1,235,1266,717,Video
2026-03-10 21:01:06.459612,fire,Low,0.693,15,224,1272,718,Video
2026-03-10 21:01:10.555828,fire,Low,0.711,22,221,1257,716,Video
2026-03-10 21:01:13.496174,fire,Low,0.73,35,255,1273,720,Video
2026-03-10 21:01:18.393212,fire,Low,0.618,934,407,1280,717,Video
2026-03-10 21:01:18.429336,fire,Low,0.607,2,253,921,715,Video
2026-03-10 21:01:24.305687,fire,Medium,0.86,954,419,1280,717,Video
2026-03-10 21:01:24.355262,fire,Low,0.746,239,237,934,716,Video
2026-03-10 21:01:28.996700,fire,Low,0.576,2,240,1265,714,Video
2026-03-10 21:01:32.972880,fire,Medium,0.831,0,405,198,718,Video
2026-03-10 21:01:33.127234,fire,Low,0.793,225,388,925,715,Video
2026-03-10 21:01:33.446694,fire,Low,0.597,950,389,1280,716,Video
2026-03-10 21:01:38.720659,fire,Medium,0.878,835,381,1280,718,Video
2026-03-10 21:01:38.778496,fire,Medium,0.874,224,360,838,715,Video
2026-03-10 21:01:38.941227,fire,Medium,0.832,0,370,192,718,Video
2026-03-10 21:01:45.209590,fire,Medium,0.852,988,352,1280,717,Video
2026-03-10 21:01:45.274142,fire,Low,0.631,222,329,937,712,Video
2026-03-10 21:01:50.987164,fire,Low,0.648,202,313,1272,711,Video
2026-03-10 21:01:56.243331,fire,Low,0.706,746,521,1279,716,Video
2026-03-10 21:01:56.325719,fire,Low,0.594,59,325,760,713,Video
2026-03-10 21:02:02.473132,fire,Low,0.646,141,304,1277,715,Video
2026-03-10 21:02:05.623258,fire,Medium,0.815,0,381,161,719,Video
2026-03-10 21:02:05.659259,fire,Low,0.8,235,317,1279,716,Video
2026-03-10 21:02:10.806638,fire,Low,0.769,229,312,1280,714,Video
2026-03-10 21:02:10.854936,fire,Low,0.649,0,351,152,717,Video
2026-03-10 21:02:11.023042,smoke,Low,0.56,76,29,1280,659,Video
2026-03-10 21:02:16.915625,fire,Low,0.786,0,375,135,716,Video
2026-03-10 21:02:16.976820,fire,Low,0.771,140,318,1278,716,Video
2026-03-10 21:02:23.388970,fire,Low,0.784,20,306,1276,716,Video
2026-03-10 21:02:27.616031,fire,Low,0.773,187,298,1275,716,Video
2026-03-10 21:02:35.926441,fire,Medium,0.804,0,426,162,718,Video
2026-03-10 21:02:35.969818,fire,Low,0.798,202,271,1276,717,Video
2026-03-10 21:02:43.688260,fire,Medium,0.807,0,410,169,716,Video
2026-03-10 21:02:43.717601,fire,Low,0.704,256,266,1267,717,Video
2026-03-10 21:02:43.754151,fire,Low,0.7,205,631,273,719,Video
2026-03-10 21:02:49.986636,fire,Low,0.723,23,264,1268,717,Video
2026-03-10 21:03:01.750518,fire,Low,0.773,17,242,1270,716,Video
2026-03-10 21:03:06.251015,fire,Low,0.731,31,252,1269,716,Video
2026-03-10 21:03:18.507279,fire,Medium,0.817,194,233,1276,717,Video
2026-03-10 21:03:19.336636,fire,Low,0.777,0,409,126,715,Video
2026-03-10 21:03:39.134482,fire,Medium,0.826,199,239,1278,718,Video
2026-03-10 21:03:39.439100,fire,Low,0.688,0,467,129,718,Video
2026-03-10 21:03:44.793327,fire,Medium,0.839,203,267,1280,718,Video
2026-03-10 21:03:44.826777,fire,Medium,0.807,0,450,142,719,Video
2026-03-10 21:03:52.597999,fire,Medium,0.817,227,261,1279,718,Video
2026-03-10 21:03:53.400790,fire,Low,0.761,0,464,195,719,Video
2026-03-10 21:04:15.180909,fire,Medium,0.823,0,463,179,718,Video
2026-03-10 21:04:15.585246,fire,Medium,0.803,217,241,1275,717,Video
2026-03-10 21:04:29.279473,fire,Low,0.763,8,220,1267,718,Video
2026-03-10 21:05:00.715963,fire,Low,0.772,13,237,1264,720,Video
2026-03-10 21:22:13.374075,fire,Low,0.776,0,186,1260,720,Video
2026-03-10 21:22:22.681837,fire,Low,0.765,1,235,1266,717,Video
2026-03-10 21:22:34.103720,fire,Low,0.693,15,224,1272,718,Video
2026-03-10 21:22:48.187364,fire,Low,0.711,22,221,1257,716,Video
2026-03-10 21:22:57.704558,fire,Low,0.73,35,255,1273,720,Video
2026-03-10 21:23:15.504703,fire,Low,0.618,934,407,1280,717,Video
2026-03-10 21:23:15.614463,fire,Low,0.607,2,253,921,715,Video
2026-03-10 21:45:37.299283,fire,Medium,0.86,323,349,473,436,Live
2026-03-10 21:45:37.666646,fire,Low,0.58,474,373,495,393,Live
2026-03-10 21:45:37.692110,fire,Low,0.525,502,343,518,366,Live
2026-03-10 21:45:41.868485,fire,Medium,0.834,362,282,515,371,Live
2026-03-10 21:45:41.970733,fire,Low,0.573,339,366,371,387,Live
2026-03-10 21:45:46.586720,fire,Low,0.524,438,400,598,475,Live
2026-03-10 21:45:53.805715,fire,Low,0.563,327,402,566,479,Live
2026-03-10 21:45:57.069164,fire,Low,0.799,355,399,605,479,Live
2026-03-10 21:46:00.053795,fire,Low,0.773,228,383,255,417,Live
2026-03-10 21:46:00.103393,fire,Low,0.681,274,283,523,396,Live
2026-03-10 21:46:00.136136,fire,Low,0.591,526,420,557,449,Live
2026-03-10 21:46:06.141284,fire,Low,0.73,228,94,543,266,Live
2026-03-10 21:46:06.168916,fire,Low,0.683,539,261,567,290,Live
2026-03-10 21:47:08.464604,fire,Low,0.72,366,375,516,479,Live
2026-03-10 21:47:18.785728,fire,Low,0.621,4,270,631,479,Live
2026-03-10 21:47:22.468741,smoke,Low,0.503,592,31,604,50,Live
2026-03-10 21:47:30.151327,fire,Low,0.547,284,298,484,420,Live
2026-03-10 21:54:57.415537,fire,Low,0.717,212,69,379,295,Live
2026-03-10 21:55:12.199257,fire,Medium,0.874,318,200,533,426,Live
2026-03-10 21:55:19.099315,fire,Low,0.601,53,0,274,151,Live
2026-03-10 21:55:31.507378,fire,Medium,0.879,181,195,422,373,Live
2026-03-10 21:55:33.529979,fire,Medium,0.894,203,229,424,441,Live
2026-03-10 21:55:36.949256,fire,Low,0.74,241,256,452,479,Live
2026-03-10 21:55:36.957038,fire,Low,0.597,280,243,344,318,Live
2026-03-10 21:55:39.184993,fire,Low,0.745,261,246,460,406,Live
2026-03-10 21:55:41.508453,fire,Medium,0.861,272,70,484,350,Live
2026-03-10 21:55:45.282204,fire,Medium,0.834,300,118,503,271,Live
2026-03-10 21:55:49.603675,fire,Medium,0.889,307,0,485,232,Live
2026-03-10 21:55:59.617511,fire,High,0.919,299,32,480,260,Live
2026-03-10 21:56:02.228275,fire,Medium,0.849,366,92,484,247,Live
2026-03-10 21:56:02.237932,fire,Low,0.741,305,117,357,245,Live
2026-03-10 21:56:06.092627,fire,Medium,0.863,304,77,484,295,Live
2026-03-10 21:56:15.870481,fire,Medium,0.871,317,61,488,305,Live
2026-03-10 21:56:25.851149,fire,Medium,0.84,301,136,489,291,Live
2026-03-10 21:56:28.679228,fire,Low,0.778,298,49,475,301,Live
2026-03-10 21:56:33.400071,fire,Low,0.771,294,95,481,253,Live
2026-03-10 21:56:39.786291,fire,Low,0.712,293,182,479,307,Live
2026-03-11 07:23:16.962960,fire,Low,0.776,0,186,1260,720,Video
2026-03-11 07:23:19.452295,fire,Low,0.765,1,235,1266,717,Video
2026-03-11 07:23:21.022455,fire,Low,0.693,15,224,1272,718,Video
2026-03-11 07:23:22.524303,fire,Low,0.711,22,221,1257,716,Video
2026-03-11 07:23:24.141442,fire,Low,0.73,35,255,1273,720,Video
2026-03-11 07:23:25.699893,fire,Low,0.618,934,407,1280,717,Video
2026-03-11 07:23:25.706664,fire,Low,0.607,2,253,921,715,Video
2026-03-11 07:23:27.204219,fire,Medium,0.86,954,419,1280,717,Video
2026-03-11 07:23:27.221544,fire,Low,0.746,239,237,934,716,Video
2026-03-11 07:23:28.716102,fire,Low,0.576,2,240,1265,714,Video
2026-03-11 07:23:30.386356,fire,Medium,0.831,0,405,198,718,Video
2026-03-11 07:23:30.402197,fire,Low,0.793,225,388,925,715,Video
2026-03-11 07:23:30.424820,fire,Low,0.597,950,389,1280,716,Video
2026-03-11 07:23:32.024603,fire,Medium,0.878,835,381,1280,718,Video
2026-03-11 07:23:32.049970,fire,Medium,0.874,224,360,838,715,Video
2026-03-11 07:23:32.071905,fire,Medium,0.832,0,370,192,718,Video
2026-03-11 07:23:34.492886,fire,Medium,0.852,988,352,1280,717,Video
2026-03-11 07:23:34.572268,fire,Low,0.631,222,329,937,712,Video
2026-03-11 07:23:39.525154,fire,Low,0.648,202,313,1272,711,Video
2026-03-11 07:23:43.980193,fire,Low,0.706,746,521,1279,716,Video
2026-03-11 07:23:44.004836,fire,Low,0.594,59,325,760,713,Video
2026-03-11 07:23:48.090103,fire,Low,0.646,141,304,1277,715,Video
2026-03-11 07:23:54.766397,fire,Medium,0.815,0,381,161,719,Video
2026-03-11 07:23:54.785253,fire,Low,0.8,235,317,1279,716,Video
2026-03-11 07:23:57.515315,fire,Low,0.769,229,312,1280,714,Video
2026-03-11 07:23:57.558829,fire,Low,0.649,0,351,152,717,Video
2026-03-11 07:23:57.584927,smoke,Low,0.56,76,29,1280,659,Video
2026-03-11 07:23:59.690338,fire,Low,0.786,0,375,135,716,Video
2026-03-11 07:23:59.720421,fire,Low,0.771,140,318,1278,716,Video
2026-03-11 07:24:01.978202,fire,Low,0.784,20,306,1276,716,Video
2026-03-11 07:24:04.702014,fire,Low,0.773,187,298,1275,716,Video
2026-03-11 07:24:07.672558,fire,Medium,0.804,0,426,162,718,Video
2026-03-11 07:24:07.707277,fire,Low,0.798,202,271,1276,717,Video
2026-03-11 07:24:10.407330,fire,Medium,0.807,0,410,169,716,Video
2026-03-11 07:24:10.453323,fire,Low,0.704,256,266,1267,717,Video
2026-03-11 07:24:10.484478,fire,Low,0.7,205,631,273,719,Video
2026-03-11 07:24:13.772185,fire,Low,0.723,23,264,1268,717,Video
2026-03-11 07:24:16.706479,fire,Low,0.773,17,242,1270,716,Video
2026-03-11 07:24:19.594448,fire,Low,0.731,31,252,1269,716,Video
2026-03-11 07:24:22.358600,fire,Medium,0.817,194,233,1276,717,Video
2026-03-11 07:24:22.369378,fire,Low,0.777,0,409,126,715,Video
2026-03-11 07:24:25.256292,fire,Medium,0.826,199,239,1278,718,Video
2026-03-11 07:24:25.301101,fire,Low,0.688,0,467,129,718,Video
2026-03-11 07:24:28.149964,fire,Medium,0.839,203,267,1280,718,Video
2026-03-11 07:24:28.189543,fire,Medium,0.807,0,450,142,719,Video
2026-03-11 07:24:30.937658,fire,Medium,0.817,227,261,1279,718,Video
2026-03-11 07:24:30.969841,fire,Low,0.761,0,464,195,719,Video
2026-03-11 07:24:34.069446,fire,Medium,0.823,0,463,179,718,Video
2026-03-11 07:24:34.104391,fire,Medium,0.803,217,241,1275,717,Video
2026-03-11 07:24:36.992612,fire,Low,0.763,8,220,1267,718,Video
2026-03-11 07:24:39.919399,fire,Low,0.772,13,237,1264,720,Video
2026-03-11 07:24:42.720404,fire,Medium,0.838,149,276,1277,718,Video
2026-03-11 07:24:42.770617,fire,Medium,0.835,0,401,143,718,Video
2026-03-11 07:24:45.658765,fire,Low,0.787,5,285,1271,716,Video
2026-03-11 07:24:48.567113,fire,Low,0.713,13,261,1255,719,Video
2026-03-11 07:24:51.473637,fire,Low,0.714,47,295,1274,717,Video
2026-03-11 07:24:54.471167,fire,Medium,0.801,196,313,1273,717,Video
2026-03-11 07:24:54.519299,fire,Low,0.752,0,378,154,718,Video
2026-03-11 07:24:57.613071,fire,Low,0.795,0,370,150,717,Video
2026-03-11 07:24:57.639893,fire,Low,0.77,194,311,1277,718,Video
2026-03-11 07:25:00.982110,fire,Medium,0.801,0,364,154,718,Video
2026-03-11 07:25:00.999776,fire,Low,0.734,194,302,1277,715,Video
2026-03-11 07:25:04.183189,fire,Low,0.685,12,279,1265,714,Video
2026-03-11 07:25:07.196019,fire,Low,0.757,14,259,1267,716,Video
2026-03-11 07:25:09.903458,fire,Low,0.739,9,233,1259,716,Video
2026-03-11 07:25:12.494212,fire,Low,0.724,10,250,1268,717,Video
2026-03-11 07:25:15.391598,fire,Low,0.754,20,243,1266,718,Video
2026-03-11 07:25:18.334620,fire,Low,0.755,27,247,1266,720,Video
2026-03-11 07:25:21.448139,fire,Low,0.724,22,246,1263,720,Video
2026-03-11 07:25:24.655225,fire,Low,0.782,18,291,1261,718,Video
2026-03-11 07:25:28.141647,fire,Low,0.788,14,287,1264,716,Video
2026-03-11 07:25:31.321474,fire,Low,0.754,25,276,1271,715,Video
2026-03-11 07:25:36.973208,fire,Low,0.798,800,403,1279,717,Video
2026-03-11 07:25:37.034551,fire,Low,0.68,21,256,1245,716,Video
2026-03-11 07:25:45.349153,fire,Low,0.688,43,308,1278,719,Video
2026-03-11 07:25:57.481646,fire,Low,0.72,813,391,1279,716,Video
2026-03-11 07:25:57.553839,fire,Low,0.706,25,301,1247,715,Video
2026-03-11 07:26:10.224211,fire,Low,0.732,26,307,986,715,Video
2026-03-11 07:26:10.499607,fire,Low,0.677,1000,364,1275,717,Video
2026-03-11 07:26:24.144218,fire,Low,0.764,10,309,1266,717,Video
2026-03-11 07:26:38.124991,fire,Low,0.776,1,334,1273,717,Video
2026-03-11 07:26:52.562848,fire,Low,0.794,8,303,1273,717,Video
2026-03-11 07:27:13.030481,fire,Low,0.776,9,313,1273,717,Video
2026-03-11 07:27:26.194790,fire,Low,0.77,9,303,1273,717,Video
2026-03-11 07:27:40.176843,fire,Low,0.763,19,313,1261,717,Video
2026-03-11 07:27:50.370964,fire,Low,0.787,20,305,1274,717,Video
2026-03-11 07:28:00.156285,fire,Low,0.795,6,298,1272,717,Video
2026-03-11 07:28:16.976949,fire,Low,0.757,46,344,1276,717,Video
2026-03-11 07:28:17.074644,fire,Low,0.601,0,348,177,718,Video
2026-03-11 07:28:52.054883,fire,Low,0.75,105,313,1276,716,Video
2026-03-11 07:29:05.952887,fire,Low,0.765,19,298,1266,715,Video
2026-03-11 07:29:06.020997,smoke,Low,0.531,7,55,1209,633,Video
2026-03-11 07:29:20.593978,fire,Low,0.772,25,289,1273,718,Video
2026-03-11 07:29:36.584161,fire,Medium,0.827,217,290,1275,716,Video
2026-03-11 07:29:36.762615,fire,Low,0.609,0,433,199,716,Video
2026-03-11 07:29:49.786321,fire,Medium,0.809,210,290,1273,716,Video
2026-03-11 07:29:49.935781,fire,Low,0.785,0,420,183,716,Video
2026-03-11 07:29:49.975501,smoke,Low,0.705,165,36,1275,616,Video
2026-03-11 07:30:10.001615,fire,Medium,0.809,225,269,1268,717,Video
2026-03-11 07:30:10.031181,fire,Medium,0.809,0,422,193,717,Video
2026-03-11 07:30:10.068249,smoke,Low,0.656,138,26,1263,607,Video
2026-03-11 11:41:21.428357,fire,Low,0.776,0,186,1260,720,Video
2026-03-11 11:41:24.360649,fire,Low,0.765,1,235,1266,717,Video
2026-03-11 11:41:26.406948,fire,Low,0.693,15,224,1272,718,Video
2026-03-11 11:41:27.893203,fire,Low,0.711,22,221,1257,716,Video
2026-03-11 11:41:30.407372,fire,Low,0.73,35,255,1273,720,Video
2026-03-11 11:41:32.313564,fire,Low,0.618,934,407,1280,717,Video
2026-03-11 11:41:32.339437,fire,Low,0.607,2,253,921,715,Video
2026-03-11 11:41:33.853001,fire,Medium,0.86,954,419,1280,717,Video
2026-03-11 11:41:33.866051,fire,Low,0.746,239,237,934,716,Video
2026-03-11 11:41:35.582242,fire,Low,0.576,2,240,1265,714,Video
2026-03-11 11:41:38.633244,fire,Medium,0.831,0,405,198,718,Video
2026-03-11 11:41:38.671935,fire,Low,0.793,225,388,925,715,Video
2026-03-11 11:41:38.695065,fire,Low,0.597,950,389,1280,716,Video
2026-03-11 12:14:01.407310,fire,Low,0.776,0,186,1260,720,Video
2026-03-11 12:14:03.824420,fire,Low,0.765,1,235,1266,717,Video
2026-03-11 12:14:05.486429,fire,Low,0.693,15,224,1272,718,Video
2026-03-11 12:14:07.749771,fire,Low,0.711,22,221,1257,716,Video
2026-03-11 12:14:09.933131,fire,Low,0.73,35,255,1273,720,Video
2026-03-11 12:14:11.900814,fire,Low,0.618,934,407,1280,717,Video
2026-03-11 12:14:11.922677,fire,Low,0.607,2,253,921,715,Video
2026-03-11 12:14:14.044410,fire,Medium,0.86,954,419,1280,717,Video
2026-03-11 12:14:14.070669,fire,Low,0.746,239,237,934,716,Video
